RowCount,Singer,Language,Song,Word
1,Selena Gomez,English,Vulnerable,I'll
1,Selena Gomez,English,Vulnerable,Stay
1,Selena Gomez,English,Vulnerable,Vulnerable
1,Selena Gomez,English,Vulnerable,If
1,Selena Gomez,English,Vulnerable,I
1,Selena Gomez,English,Vulnerable,Show
1,Selena Gomez,English,Vulnerable,You
1,Selena Gomez,English,Vulnerable,All
1,Selena Gomez,English,Vulnerable,My
1,Selena Gomez,English,Vulnerable,Demons
1,Selena Gomez,English,Vulnerable,And
1,Selena Gomez,English,Vulnerable,We
1,Selena Gomez,English,Vulnerable,Dive
1,Selena Gomez,English,Vulnerable,Into
1,Selena Gomez,English,Vulnerable,The
1,Selena Gomez,English,Vulnerable,Deep
1,Selena Gomez,English,Vulnerable,End
1,Selena Gomez,English,Vulnerable,Would
1,Selena Gomez,English,Vulnerable,We
1,Selena Gomez,English,Vulnerable,Crash
1,Selena Gomez,English,Vulnerable,And
1,Selena Gomez,English,Vulnerable,Burn
1,Selena Gomez,English,Vulnerable,Like
1,Selena Gomez,English,Vulnerable,Every
1,Selena Gomez,English,Vulnerable,Time
1,Selena Gomez,English,Vulnerable,Before
1,Selena Gomez,English,Vulnerable,I
1,Selena Gomez,English,Vulnerable,Would
1,Selena Gomez,English,Vulnerable,Tell
1,Selena Gomez,English,Vulnerable,You
1,Selena Gomez,English,Vulnerable,All
1,Selena Gomez,English,Vulnerable,My
1,Selena Gomez,English,Vulnerable,Secrets
1,Selena Gomez,English,Vulnerable,Wrap
1,Selena Gomez,English,Vulnerable,Your
1,Selena Gomez,English,Vulnerable,Arms
1,Selena Gomez,English,Vulnerable,Around
1,Selena Gomez,English,Vulnerable,My
1,Selena Gomez,English,Vulnerable,Weakness
1,Selena Gomez,English,Vulnerable,If
1,Selena Gomez,English,Vulnerable,The
1,Selena Gomez,English,Vulnerable,Only
1,Selena Gomez,English,Vulnerable,Other
1,Selena Gomez,English,Vulnerable,Option's
1,Selena Gomez,English,Vulnerable,Letting
1,Selena Gomez,English,Vulnerable,Go
1,Selena Gomez,English,Vulnerable,I'll
1,Selena Gomez,English,Vulnerable,Stay
1,Selena Gomez,English,Vulnerable,Vulnerable
1,Selena Gomez,English,Vulnerable,Yeah
1,Selena Gomez,English,Vulnerable,I'll
1,Selena Gomez,English,Vulnerable,Stay
1,Selena Gomez,English,Vulnerable,Vulnerable
1,Selena Gomez,English,Vulnerable,Yeah
1,Selena Gomez,English,Vulnerable,If
1,Selena Gomez,English,Vulnerable,I
1,Selena Gomez,English,Vulnerable,Show
1,Selena Gomez,English,Vulnerable,You
1,Selena Gomez,English,Vulnerable,All
1,Selena Gomez,English,Vulnerable,My
1,Selena Gomez,English,Vulnerable,Demons
1,Selena Gomez,English,Vulnerable,And
1,Selena Gomez,English,Vulnerable,We
1,Selena Gomez,English,Vulnerable,Dive
1,Selena Gomez,English,Vulnerable,Into
1,Selena Gomez,English,Vulnerable,The
1,Selena Gomez,English,Vulnerable,Deep
1,Selena Gomez,English,Vulnerable,End
1,Selena Gomez,English,Vulnerable,Would
1,Selena Gomez,English,Vulnerable,We
1,Selena Gomez,English,Vulnerable,Crash
1,Selena Gomez,English,Vulnerable,And
1,Selena Gomez,English,Vulnerable,Burn
1,Selena Gomez,English,Vulnerable,Like
1,Selena Gomez,English,Vulnerable,Every
1,Selena Gomez,English,Vulnerable,Time
1,Selena Gomez,English,Vulnerable,Before?
1,Selena Gomez,English,Vulnerable,I'll
1,Selena Gomez,English,Vulnerable,Stay
1,Selena Gomez,English,Vulnerable,Vulnerable
1,Selena Gomez,English,Vulnerable,I
1,Selena Gomez,English,Vulnerable,Would
1,Selena Gomez,English,Vulnerable,Tell
1,Selena Gomez,English,Vulnerable,You
1,Selena Gomez,English,Vulnerable,All
1,Selena Gomez,English,Vulnerable,My
1,Selena Gomez,English,Vulnerable,Secrets
1,Selena Gomez,English,Vulnerable,Wrap
1,Selena Gomez,English,Vulnerable,Your
1,Selena Gomez,English,Vulnerable,Arms
1,Selena Gomez,English,Vulnerable,Around
1,Selena Gomez,English,Vulnerable,My
1,Selena Gomez,English,Vulnerable,Weakness
1,Selena Gomez,English,Vulnerable,If
1,Selena Gomez,English,Vulnerable,The
1,Selena Gomez,English,Vulnerable,Only
1,Selena Gomez,English,Vulnerable,Other
1,Selena Gomez,English,Vulnerable,Option's
1,Selena Gomez,English,Vulnerable,Letting
1,Selena Gomez,English,Vulnerable,Go
1,Selena Gomez,English,Vulnerable,I'll
1,Selena Gomez,English,Vulnerable,Stay
1,Selena Gomez,English,Vulnerable,Vulnerable
1,Selena Gomez,English,People You Know,You
1,Selena Gomez,English,People You Know,Were
1,Selena Gomez,English,People You Know,Running
1,Selena Gomez,English,People You Know,Through
1,Selena Gomez,English,People You Know,Me
1,Selena Gomez,English,People You Know,Like
1,Selena Gomez,English,People You Know,Water
1,Selena Gomez,English,People You Know,Now
1,Selena Gomez,English,People You Know,The
1,Selena Gomez,English,People You Know,Feeling's
1,Selena Gomez,English,People You Know,Leaving
1,Selena Gomez,English,People You Know,Me
1,Selena Gomez,English,People You Know,Dry
1,Selena Gomez,English,People You Know,These
1,Selena Gomez,English,People You Know,Days
1,Selena Gomez,English,People You Know,We
1,Selena Gomez,English,People You Know,Couldn't
1,Selena Gomez,English,People You Know,Be
1,Selena Gomez,English,People You Know,Farther
1,Selena Gomez,English,People You Know,So
1,Selena Gomez,English,People You Know,How's
1,Selena Gomez,English,People You Know,It
1,Selena Gomez,English,People You Know,Feel
1,Selena Gomez,English,People You Know,To
1,Selena Gomez,English,People You Know,Be
1,Selena Gomez,English,People You Know,On
1,Selena Gomez,English,People You Know,The
1,Selena Gomez,English,People You Know,Other
1,Selena Gomez,English,People You Know,Side
1,Selena Gomez,English,People You Know,So
1,Selena Gomez,English,People You Know,Many
1,Selena Gomez,English,People You Know,Wasted
1,Selena Gomez,English,People You Know,Wasted
1,Selena Gomez,English,People You Know,Nights
1,Selena Gomez,English,People You Know,With
1,Selena Gomez,English,People You Know,Nights
1,Selena Gomez,English,People You Know,With
1,Selena Gomez,English,People You Know,You
1,Selena Gomez,English,People You Know,You
1,Selena Gomez,English,People You Know,I
1,Selena Gomez,English,People You Know,Still
1,Selena Gomez,English,People You Know,Could
1,Selena Gomez,English,People You Know,Taste
1,Selena Gomez,English,People You Know,It
1,Selena Gomez,English,People You Know,Taste
1,Selena Gomez,English,People You Know,It
1,Selena Gomez,English,People You Know,I
1,Selena Gomez,English,People You Know,Hate
1,Selena Gomez,English,People You Know,It
1,Selena Gomez,English,People You Know,Wish
1,Selena Gomez,English,People You Know,I
1,Selena Gomez,English,People You Know,Could
1,Selena Gomez,English,People You Know,Take
1,Selena Gomez,English,People You Know,It
1,Selena Gomez,English,People You Know,Back
1,Selena Gomez,English,People You Know,'cause
1,Selena Gomez,English,People You Know,We
1,Selena Gomez,English,People You Know,Used
1,Selena Gomez,English,People You Know,To
1,Selena Gomez,English,People You Know,Be
1,Selena Gomez,English,People You Know,Close
1,Selena Gomez,English,People You Know,But
1,Selena Gomez,English,People You Know,People
1,Selena Gomez,English,People You Know,Can
1,Selena Gomez,English,People You Know,Go
1,Selena Gomez,English,People You Know,From
1,Selena Gomez,English,People You Know,People
1,Selena Gomez,English,People You Know,You
1,Selena Gomez,English,People You Know,Know
1,Selena Gomez,English,People You Know,To
1,Selena Gomez,English,People You Know,People
1,Selena Gomez,English,People You Know,You
1,Selena Gomez,English,People You Know,Don't
1,Selena Gomez,English,People You Know,And
1,Selena Gomez,English,People You Know,What
1,Selena Gomez,English,People You Know,Hurts
1,Selena Gomez,English,People You Know,The
1,Selena Gomez,English,People You Know,Most
1,Selena Gomez,English,People You Know,Is
1,Selena Gomez,English,People You Know,People
1,Selena Gomez,English,People You Know,Can
1,Selena Gomez,English,People You Know,Go
1,Selena Gomez,English,People You Know,From
1,Selena Gomez,English,People You Know,People
1,Selena Gomez,English,People You Know,You
1,Selena Gomez,English,People You Know,Know
1,Selena Gomez,English,People You Know,To
1,Selena Gomez,English,People You Know,People
1,Selena Gomez,English,People You Know,You
1,Selena Gomez,English,People You Know,Don't
1,Selena Gomez,English,People You Know,We
1,Selena Gomez,English,People You Know,Used
1,Selena Gomez,English,People You Know,To
1,Selena Gomez,English,People You Know,Be
1,Selena Gomez,English,People You Know,Close
1,Selena Gomez,English,People You Know,But
1,Selena Gomez,English,People You Know,People
1,Selena Gomez,English,People You Know,Can
1,Selena Gomez,English,People You Know,Go
1,Selena Gomez,English,People You Know,From
1,Selena Gomez,English,People You Know,People
1,Selena Gomez,English,People You Know,You
1,Selena Gomez,English,People You Know,Know
1,Selena Gomez,English,People You Know,To
1,Selena Gomez,English,People You Know,People
1,Selena Gomez,English,People You Know,You
1,Selena Gomez,English,People You Know,Don't
1,Selena Gomez,English,People You Know,And
1,Selena Gomez,English,People You Know,What
1,Selena Gomez,English,People You Know,Hurts
1,Selena Gomez,English,People You Know,The
1,Selena Gomez,English,People You Know,Most
1,Selena Gomez,English,People You Know,Is
1,Selena Gomez,English,People You Know,People
1,Selena Gomez,English,People You Know,Can
1,Selena Gomez,English,People You Know,Go
1,Selena Gomez,English,People You Know,From
1,Selena Gomez,English,People You Know,People
1,Selena Gomez,English,People You Know,You
1,Selena Gomez,English,People You Know,Know
1,Selena Gomez,English,People You Know,To
1,Selena Gomez,English,People You Know,People
1,Selena Gomez,English,People You Know,You
1,Selena Gomez,English,People You Know,Don't
1,Selena Gomez,English,People You Know,When
1,Selena Gomez,English,People You Know,It
1,Selena Gomez,English,People You Know,Was
1,Selena Gomez,English,People You Know,Good
1,Selena Gomez,English,People You Know,We
1,Selena Gomez,English,People You Know,Were
1,Selena Gomez,English,People You Know,On
1,Selena Gomez,English,People You Know,Fire
1,Selena Gomez,English,People You Know,Now
1,Selena Gomez,English,People You Know,I'm
1,Selena Gomez,English,People You Know,Breathing
1,Selena Gomez,English,People You Know,Ashes
1,Selena Gomez,English,People You Know,And
1,Selena Gomez,English,People You Know,Dust
1,Selena Gomez,English,People You Know,I
1,Selena Gomez,English,People You Know,Always
1,Selena Gomez,English,People You Know,Wanna
1,Selena Gomez,English,People You Know,Get
1,Selena Gomez,English,People You Know,Higher
1,Selena Gomez,English,People You Know,I
1,Selena Gomez,English,People You Know,Never
1,Selena Gomez,English,People You Know,Know
1,Selena Gomez,English,People You Know,When
1,Selena Gomez,English,People You Know,Enough
1,Selena Gomez,English,People You Know,Is
1,Selena Gomez,English,People You Know,Enough
1,Selena Gomez,English,People You Know,So
1,Selena Gomez,English,People You Know,Many
1,Selena Gomez,English,People You Know,Wasted
1,Selena Gomez,English,People You Know,Wasted
1,Selena Gomez,English,People You Know,Nights
1,Selena Gomez,English,People You Know,With
1,Selena Gomez,English,People You Know,Nights
1,Selena Gomez,English,People You Know,With
1,Selena Gomez,English,People You Know,You
1,Selena Gomez,English,People You Know,You
1,Selena Gomez,English,People You Know,I
1,Selena Gomez,English,People You Know,Still
1,Selena Gomez,English,People You Know,Could
1,Selena Gomez,English,People You Know,Taste
1,Selena Gomez,English,People You Know,It
1,Selena Gomez,English,People You Know,Taste
1,Selena Gomez,English,People You Know,It
1,Selena Gomez,English,People You Know,I
1,Selena Gomez,English,People You Know,Hate
1,Selena Gomez,English,People You Know,It
1,Selena Gomez,English,People You Know,Wish
1,Selena Gomez,English,People You Know,I
1,Selena Gomez,English,People You Know,Could
1,Selena Gomez,English,People You Know,Take
1,Selena Gomez,English,People You Know,It
1,Selena Gomez,English,People You Know,Back
1,Selena Gomez,English,People You Know,'cause
1,Selena Gomez,English,People You Know,We
1,Selena Gomez,English,People You Know,Used
1,Selena Gomez,English,People You Know,To
1,Selena Gomez,English,People You Know,Be
1,Selena Gomez,English,People You Know,Close
1,Selena Gomez,English,People You Know,But
1,Selena Gomez,English,People You Know,People
1,Selena Gomez,English,People You Know,Can
1,Selena Gomez,English,People You Know,Go
1,Selena Gomez,English,People You Know,From
1,Selena Gomez,English,People You Know,People
1,Selena Gomez,English,People You Know,You
1,Selena Gomez,English,People You Know,Know
1,Selena Gomez,English,People You Know,To
1,Selena Gomez,English,People You Know,People
1,Selena Gomez,English,People You Know,You
1,Selena Gomez,English,People You Know,Don't
1,Selena Gomez,English,People You Know,And
1,Selena Gomez,English,People You Know,What
1,Selena Gomez,English,People You Know,Hurts
1,Selena Gomez,English,People You Know,The
1,Selena Gomez,English,People You Know,Most
1,Selena Gomez,English,People You Know,Is
1,Selena Gomez,English,People You Know,People
1,Selena Gomez,English,People You Know,Can
1,Selena Gomez,English,People You Know,Go
1,Selena Gomez,English,People You Know,From
1,Selena Gomez,English,People You Know,People
1,Selena Gomez,English,People You Know,You
1,Selena Gomez,English,People You Know,Know
1,Selena Gomez,English,People You Know,To
1,Selena Gomez,English,People You Know,People
1,Selena Gomez,English,People You Know,You
1,Selena Gomez,English,People You Know,Don't
1,Selena Gomez,English,People You Know,We
1,Selena Gomez,English,People You Know,Used
1,Selena Gomez,English,People You Know,To
1,Selena Gomez,English,People You Know,Be
1,Selena Gomez,English,People You Know,Close
1,Selena Gomez,English,People You Know,But
1,Selena Gomez,English,People You Know,People
1,Selena Gomez,English,People You Know,Can
1,Selena Gomez,English,People You Know,Go
1,Selena Gomez,English,People You Know,From
1,Selena Gomez,English,People You Know,People
1,Selena Gomez,English,People You Know,You
1,Selena Gomez,English,People You Know,Know
1,Selena Gomez,English,People You Know,To
1,Selena Gomez,English,People You Know,People
1,Selena Gomez,English,People You Know,You
1,Selena Gomez,English,People You Know,Don't
1,Selena Gomez,English,People You Know,And
1,Selena Gomez,English,People You Know,What
1,Selena Gomez,English,People You Know,Hurts
1,Selena Gomez,English,People You Know,The
1,Selena Gomez,English,People You Know,Most
1,Selena Gomez,English,People You Know,Is
1,Selena Gomez,English,People You Know,People
1,Selena Gomez,English,People You Know,Can
1,Selena Gomez,English,People You Know,Go
1,Selena Gomez,English,People You Know,From
1,Selena Gomez,English,People You Know,People
1,Selena Gomez,English,People You Know,You
1,Selena Gomez,English,People You Know,Know
1,Selena Gomez,English,People You Know,To
1,Selena Gomez,English,People You Know,People
1,Selena Gomez,English,People You Know,You
1,Selena Gomez,English,People You Know,Don't
1,Selena Gomez,English,People You Know,Dum
1,Selena Gomez,English,People You Know,Dum
1,Selena Gomez,English,People You Know,Dum
1,Selena Gomez,English,People You Know,Da
1,Selena Gomez,English,People You Know,Da
1,Selena Gomez,English,People You Know,Dum
1,Selena Gomez,English,People You Know,Dum
1,Selena Gomez,English,People You Know,Dum
1,Selena Gomez,English,People You Know,Da
1,Selena Gomez,English,People You Know,Da
1,Selena Gomez,English,People You Know,Dum
1,Selena Gomez,English,People You Know,Dum
1,Selena Gomez,English,People You Know,Da
1,Selena Gomez,English,People You Know,Da
1,Selena Gomez,English,People You Know,Da
1,Selena Gomez,English,People You Know,Dum
1,Selena Gomez,English,People You Know,People
1,Selena Gomez,English,People You Know,You
1,Selena Gomez,English,People You Know,Don't
1,Selena Gomez,English,People You Know,Dum
1,Selena Gomez,English,People You Know,Dum
1,Selena Gomez,English,People You Know,Dum
1,Selena Gomez,English,People You Know,Da
1,Selena Gomez,English,People You Know,Da
1,Selena Gomez,English,People You Know,Dum
1,Selena Gomez,English,People You Know,Dum
1,Selena Gomez,English,People You Know,Dum
1,Selena Gomez,English,People You Know,Da
1,Selena Gomez,English,People You Know,Da
1,Selena Gomez,English,People You Know,Dum
1,Selena Gomez,English,People You Know,Dum
1,Selena Gomez,English,People You Know,Da
1,Selena Gomez,English,People You Know,Da
1,Selena Gomez,English,People You Know,Da
1,Selena Gomez,English,People You Know,Dum
1,Selena Gomez,English,People You Know,People
1,Selena Gomez,English,People You Know,You
1,Selena Gomez,English,People You Know,Don't
1,Selena Gomez,English,People You Know,From
1,Selena Gomez,English,People You Know,People
1,Selena Gomez,English,People You Know,You
1,Selena Gomez,English,People You Know,Know
1,Selena Gomez,English,People You Know,To
1,Selena Gomez,English,People You Know,People
1,Selena Gomez,English,People You Know,You
1,Selena Gomez,English,People You Know,Don't
1,Selena Gomez,English,People You Know,From
1,Selena Gomez,English,People You Know,People
1,Selena Gomez,English,People You Know,You
1,Selena Gomez,English,People You Know,Know
1,Selena Gomez,English,People You Know,To
1,Selena Gomez,English,People You Know,People
1,Selena Gomez,English,People You Know,You
1,Selena Gomez,English,People You Know,Don't
1,Selena Gomez,English,People You Know,We
1,Selena Gomez,English,People You Know,Used
1,Selena Gomez,English,People You Know,To
1,Selena Gomez,English,People You Know,Be
1,Selena Gomez,English,People You Know,Close
1,Selena Gomez,English,People You Know,But
1,Selena Gomez,English,People You Know,People
1,Selena Gomez,English,People You Know,Can
1,Selena Gomez,English,People You Know,Go
1,Selena Gomez,English,People You Know,From
1,Selena Gomez,English,People You Know,People
1,Selena Gomez,English,People You Know,You
1,Selena Gomez,English,People You Know,Know
1,Selena Gomez,English,People You Know,To
1,Selena Gomez,English,People You Know,People
1,Selena Gomez,English,People You Know,You
1,Selena Gomez,English,People You Know,Don't
1,Selena Gomez,English,People You Know,And
1,Selena Gomez,English,People You Know,What
1,Selena Gomez,English,People You Know,Hurts
1,Selena Gomez,English,People You Know,The
1,Selena Gomez,English,People You Know,Most
1,Selena Gomez,English,People You Know,Is
1,Selena Gomez,English,People You Know,People
1,Selena Gomez,English,People You Know,Can
1,Selena Gomez,English,People You Know,Go
1,Selena Gomez,English,People You Know,From
1,Selena Gomez,English,People You Know,People
1,Selena Gomez,English,People You Know,You
1,Selena Gomez,English,People You Know,Know
1,Selena Gomez,English,People You Know,To
1,Selena Gomez,English,People You Know,People
1,Selena Gomez,English,People You Know,You
1,Selena Gomez,English,People You Know,Don't
1,Selena Gomez,English,People You Know,We
1,Selena Gomez,English,People You Know,Used
1,Selena Gomez,English,People You Know,To
1,Selena Gomez,English,People You Know,Be
1,Selena Gomez,English,People You Know,Close
1,Selena Gomez,English,People You Know,But
1,Selena Gomez,English,People You Know,People
1,Selena Gomez,English,People You Know,Can
1,Selena Gomez,English,People You Know,Go
1,Selena Gomez,English,People You Know,From
1,Selena Gomez,English,People You Know,People
1,Selena Gomez,English,People You Know,You
1,Selena Gomez,English,People You Know,Know
1,Selena Gomez,English,People You Know,To
1,Selena Gomez,English,People You Know,People
1,Selena Gomez,English,People You Know,You
1,Selena Gomez,English,People You Know,Don't
1,Selena Gomez,English,People You Know,And
1,Selena Gomez,English,People You Know,What
1,Selena Gomez,English,People You Know,Hurts
1,Selena Gomez,English,People You Know,The
1,Selena Gomez,English,People You Know,Most
1,Selena Gomez,English,People You Know,Is
1,Selena Gomez,English,People You Know,People
1,Selena Gomez,English,People You Know,Can
1,Selena Gomez,English,People You Know,Go
1,Selena Gomez,English,People You Know,From
1,Selena Gomez,English,People You Know,People
1,Selena Gomez,English,People You Know,You
1,Selena Gomez,English,People You Know,Know
1,Selena Gomez,English,People You Know,To
1,Selena Gomez,English,People You Know,People
1,Selena Gomez,English,People You Know,You
1,Selena Gomez,English,People You Know,Don't
1,Selena Gomez,English,People You Know,Dum
1,Selena Gomez,English,People You Know,Dum
1,Selena Gomez,English,People You Know,Dum
1,Selena Gomez,English,People You Know,Da
1,Selena Gomez,English,People You Know,Da
1,Selena Gomez,English,People You Know,Dum
1,Selena Gomez,English,People You Know,Dum
1,Selena Gomez,English,People You Know,Dum
1,Selena Gomez,English,People You Know,Da
1,Selena Gomez,English,People You Know,Da
1,Selena Gomez,English,People You Know,Dum
1,Selena Gomez,English,People You Know,Dum
1,Selena Gomez,English,People You Know,Da
1,Selena Gomez,English,People You Know,Da
1,Selena Gomez,English,People You Know,Da
1,Selena Gomez,English,People You Know,Dum
1,Selena Gomez,English,People You Know,From
1,Selena Gomez,English,People You Know,People
1,Selena Gomez,English,People You Know,You
1,Selena Gomez,English,People You Know,Know
1,Selena Gomez,English,People You Know,To
1,Selena Gomez,English,People You Know,People
1,Selena Gomez,English,People You Know,You
1,Selena Gomez,English,People You Know,Don't
1,Selena Gomez,English,People You Know,Dum
1,Selena Gomez,English,People You Know,Dum
1,Selena Gomez,English,People You Know,Dum
1,Selena Gomez,English,People You Know,Da
1,Selena Gomez,English,People You Know,Da
1,Selena Gomez,English,People You Know,Dum
1,Selena Gomez,English,People You Know,Dum
1,Selena Gomez,English,People You Know,Dum
1,Selena Gomez,English,People You Know,Da
1,Selena Gomez,English,People You Know,Da
1,Selena Gomez,English,People You Know,Dum
1,Selena Gomez,English,People You Know,Dum
1,Selena Gomez,English,People You Know,Da
1,Selena Gomez,English,People You Know,Da
1,Selena Gomez,English,People You Know,Da
1,Selena Gomez,English,People You Know,Dum
1,Selena Gomez,English,People You Know,From
1,Selena Gomez,English,People You Know,People
1,Selena Gomez,English,People You Know,You
1,Selena Gomez,English,People You Know,Know
1,Selena Gomez,English,People You Know,To
1,Selena Gomez,English,People You Know,People
1,Selena Gomez,English,People You Know,You
1,Selena Gomez,English,People You Know,Don't
1,Selena Gomez,English,People You Know,Dum
1,Selena Gomez,English,People You Know,Dum
1,Selena Gomez,English,People You Know,Dum
1,Selena Gomez,English,People You Know,Da
1,Selena Gomez,English,People You Know,Da
1,Selena Gomez,English,People You Know,Dum
1,Selena Gomez,English,People You Know,Dum
1,Selena Gomez,English,People You Know,Dum
1,Selena Gomez,English,People You Know,Da
1,Selena Gomez,English,People You Know,Da
1,Selena Gomez,English,People You Know,Dum
1,Selena Gomez,English,People You Know,Dum
1,Selena Gomez,English,People You Know,Da
1,Selena Gomez,English,People You Know,Da
1,Selena Gomez,English,People You Know,Da
1,Selena Gomez,English,People You Know,Dum
1,Selena Gomez,English,People You Know,From
1,Selena Gomez,English,People You Know,People
1,Selena Gomez,English,People You Know,You
1,Selena Gomez,English,People You Know,Know
1,Selena Gomez,English,People You Know,To
1,Selena Gomez,English,People You Know,People
1,Selena Gomez,English,People You Know,You
1,Selena Gomez,English,People You Know,Don't
1,Selena Gomez,English,People You Know,Dum
1,Selena Gomez,English,People You Know,Dum
1,Selena Gomez,English,People You Know,Dum
1,Selena Gomez,English,People You Know,Da
1,Selena Gomez,English,People You Know,Da
1,Selena Gomez,English,People You Know,Dum
1,Selena Gomez,English,People You Know,Dum
1,Selena Gomez,English,People You Know,Dum
1,Selena Gomez,English,People You Know,Da
1,Selena Gomez,English,People You Know,Da
1,Selena Gomez,English,People You Know,Dum
1,Selena Gomez,English,People You Know,Dum
1,Selena Gomez,English,People You Know,Da
1,Selena Gomez,English,People You Know,Da
1,Selena Gomez,English,People You Know,Da
1,Selena Gomez,English,People You Know,Dum
1,Selena Gomez,English,People You Know,From
1,Selena Gomez,English,People You Know,People
1,Selena Gomez,English,People You Know,You
1,Selena Gomez,English,People You Know,Know
1,Selena Gomez,English,People You Know,To
1,Selena Gomez,English,People You Know,People
1,Selena Gomez,English,People You Know,You
1,Selena Gomez,English,People You Know,Don't
1,Selena Gomez,Spanish,De Una Vez,Ya
1,Selena Gomez,Spanish,De Una Vez,No
1,Selena Gomez,Spanish,De Una Vez,Duele
1,Selena Gomez,Spanish,De Una Vez,Como
1,Selena Gomez,Spanish,De Una Vez,Antes
1,Selena Gomez,Spanish,De Una Vez,No
1,Selena Gomez,Spanish,De Una Vez,La
1,Selena Gomez,Spanish,De Una Vez,Herida
1,Selena Gomez,Spanish,De Una Vez,De
1,Selena Gomez,Spanish,De Una Vez,Tu
1,Selena Gomez,Spanish,De Una Vez,Amor
1,Selena Gomez,Spanish,De Una Vez,Sano
1,Selena Gomez,Spanish,De Una Vez,De
1,Selena Gomez,Spanish,De Una Vez,Una
1,Selena Gomez,Spanish,De Una Vez,Vez
1,Selena Gomez,Spanish,De Una Vez,Por
1,Selena Gomez,Spanish,De Una Vez,Todas
1,Selena Gomez,Spanish,De Una Vez,Soy
1,Selena Gomez,Spanish,De Una Vez,Mas
1,Selena Gomez,Spanish,De Una Vez,Fuerte
1,Selena Gomez,Spanish,De Una Vez,Sola
1,Selena Gomez,Spanish,De Una Vez,Y
1,Selena Gomez,Spanish,De Una Vez,Es
1,Selena Gomez,Spanish,De Una Vez,Que
1,Selena Gomez,Spanish,De Una Vez,No
1,Selena Gomez,Spanish,De Una Vez,Me
1,Selena Gomez,Spanish,De Una Vez,Arrepiento
1,Selena Gomez,Spanish,De Una Vez,Del
1,Selena Gomez,Spanish,De Una Vez,Pasado
1,Selena Gomez,Spanish,De Una Vez,Se
1,Selena Gomez,Spanish,De Una Vez,Que
1,Selena Gomez,Spanish,De Una Vez,El
1,Selena Gomez,Spanish,De Una Vez,Tiempo
1,Selena Gomez,Spanish,De Una Vez,A
1,Selena Gomez,Spanish,De Una Vez,Tu
1,Selena Gomez,Spanish,De Una Vez,Lado
1,Selena Gomez,Spanish,De Una Vez,Corto
1,Selena Gomez,Spanish,De Una Vez,Mis
1,Selena Gomez,Spanish,De Una Vez,Alas
1,Selena Gomez,Spanish,De Una Vez,Pero
1,Selena Gomez,Spanish,De Una Vez,Ahora
1,Selena Gomez,Spanish,De Una Vez,Este
1,Selena Gomez,Spanish,De Una Vez,Pecho
1,Selena Gomez,Spanish,De Una Vez,Es
1,Selena Gomez,Spanish,De Una Vez,Antibalas
1,Selena Gomez,Spanish,De Una Vez,No
1,Selena Gomez,Spanish,De Una Vez,Te
1,Selena Gomez,Spanish,De Una Vez,Tengo
1,Selena Gomez,Spanish,De Una Vez,A
1,Selena Gomez,Spanish,De Una Vez,Ti
1,Selena Gomez,Spanish,De Una Vez,Me
1,Selena Gomez,Spanish,De Una Vez,Tengo
1,Selena Gomez,Spanish,De Una Vez,A
1,Selena Gomez,Spanish,De Una Vez,Mi
1,Selena Gomez,Spanish,De Una Vez,No
1,Selena Gomez,Spanish,De Una Vez,Es
1,Selena Gomez,Spanish,De Una Vez,Para
1,Selena Gomez,Spanish,De Una Vez,Que
1,Selena Gomez,Spanish,De Una Vez,Pienses
1,Selena Gomez,Spanish,De Una Vez,Que
1,Selena Gomez,Spanish,De Una Vez,Esto
1,Selena Gomez,Spanish,De Una Vez,Es
1,Selena Gomez,Spanish,De Una Vez,Pa
1,Selena Gomez,Spanish,De Una Vez,Ti
1,Selena Gomez,Spanish,De Una Vez,Nah
1,Selena Gomez,Spanish,De Una Vez,Yo
1,Selena Gomez,Spanish,De Una Vez,Me
1,Selena Gomez,Spanish,De Una Vez,Fui
1,Selena Gomez,Spanish,De Una Vez,Para
1,Selena Gomez,Spanish,De Una Vez,Que
1,Selena Gomez,Spanish,De Una Vez,No
1,Selena Gomez,Spanish,De Una Vez,Se
1,Selena Gomez,Spanish,De Una Vez,Te
1,Selena Gomez,Spanish,De Una Vez,Olvide
1,Selena Gomez,Spanish,De Una Vez,De
1,Selena Gomez,Spanish,De Una Vez,Una
1,Selena Gomez,Spanish,De Una Vez,Muerte
1,Selena Gomez,Spanish,De Una Vez,Como
1,Selena Gomez,Spanish,De Una Vez,Tu
1,Selena Gomez,Spanish,De Una Vez,Se
1,Selena Gomez,Spanish,De Una Vez,Revive
1,Selena Gomez,Spanish,De Una Vez,Cuando
1,Selena Gomez,Spanish,De Una Vez,Se
1,Selena Gomez,Spanish,De Una Vez,Se
1,Selena Gomez,Spanish,De Una Vez,Que
1,Selena Gomez,Spanish,De Una Vez,El
1,Selena Gomez,Spanish,De Una Vez,Ultimo
1,Selena Gomez,Spanish,De Una Vez,Mar
1,Selena Gomez,Spanish,De Una Vez,Es
1,Selena Gomez,Spanish,De Una Vez,Cuando
1,Selena Gomez,Spanish,De Una Vez,Pensare
1,Selena Gomez,Spanish,De Una Vez,En
1,Selena Gomez,Spanish,De Una Vez,Regresar
1,Selena Gomez,Spanish,De Una Vez,Esta
1,Selena Gomez,Spanish,De Una Vez,Sobreentendido
1,Selena Gomez,Spanish,De Una Vez,Lo
1,Selena Gomez,Spanish,De Una Vez,Que
